competence_programmation,competence_math,competence_physique,competence_electronique,competence_mecanique,competence_chimie,interet_aviation,interet_informatique,interet_donnees,interet_securite,interet_robotique,interet_energie,interet_cartographie,interet_automobile,trait_analytique,trait_creatif,trait_rigoureux,trait_aventureux,trait_methodique,moyenne_math,moyenne_physique,moyenne_informatique,moyenne_generale,filiere_cible
8,10,5,7,3,7,7,8,3,8,5,2,4,7,4,8,7,7,5,11.783225951450166,13.07555279434634,15.40171526401299,8.223278004668838,Intelligence Artificielle
9,9,5,7,4,7,4,6,5,6,3,3,4,4,6,6,6,7,4,13.664570679714897,9.545618659463083,17.627133258536155,11.15880513790673,Intelligence Artificielle
5,6,7,5,4,2,9,5,4,5,3,3,7,2,5,8,5,3,3,9.687451020709963,15.630466417420335,8.635114027499224,11.835939174402238,Pilotage
6,4,2,4,6,4,2,3,4,5,4,6,4,4,7,4,6,4,4,11.050911823673438,13.532762102584263,13.079366173028557,12.358184770258987,Topographie
6,5,9,5,8,8,9,6,7,4,5,4,6,6,4,5,4,4,6,11.760188356894368,16.824738512207297,13.207149207929158,12.797508132606453,Pilotage
5,6,8,3,7,3,5,3,5,5,4,4,6,4,5,5,8,6,4,8.940155668873082,13.214140367820946,13.41693945309272,12.77844653665279,Maintenance Automobile
8,6,5,6,6,5,7,5,5,2,6,5,7,2,3,4,6,5,6,10.613379539954973,9.417177512833797,12.54342568667041,11.079142226319368,Objets Connectés (IoT)
5,5,8,6,5,4,9,4,6,4,8,7,4,4,6,4,4,4,5,11.303237503522055,16.72699353156445,12.789005652103322,10.644146325788116,Pilotage
6,3,5,5,6,6,2,2,5,3,4,3,5,7,7,6,4,4,7,11.108853716909792,10.199246771601228,10.558694720782263,13.563924666091324,Objets Connectés (IoT)
4,3,7,6,2,6,9,2,4,3,4,4,5,3,8,6,8,6,6,13.353849659256714,13.93901170735994,10.209785571183795,10.02886584653219,Aéronautique
3,6,6,7,6,7,10,2,2,4,3,6,4,7,4,7,4,5,6,8.688459807913986,14.218801436046103,8.198511271569828,8.7180035739527,Aéronautique
8,6,4,5,3,3,8,8,4,3,3,3,6,2,6,5,6,5,5,11.089448234700109,10.181072694959948,16.417046120193046,10.665762092532487,Intelligence Artificielle
4,6,4,7,5,4,5,6,7,7,5,6,4,8,4,4,5,6,6,10.748240070275594,9.838195738088146,8.036789155017823,9.356092313690452,Topographie
3,7,8,5,5,5,9,3,5,5,3,8,6,3,3,2,5,4,8,13.334608493478726,14.297102829699813,8.01069543430578,9.562150269500295,Aéronautique
7,3,7,5,6,3,9,3,4,8,7,3,5,6,4,5,3,8,5,11.500029607871234,12.60415596393767,11.806052137547587,10.193494646433212,Pilotage
6,6,5,5,3,5,6,7,7,5,4,5,8,5,7,5,6,8,6,9.350366921557262,12.316655510028951,8.355404128603082,8.88783365132404,Objets Connectés (IoT)
6,7,4,5,6,7,4,10,7,7,6,6,6,4,4,4,8,7,8,11.107019278506613,10.463708891369608,16.296784076141538,12.886424215573054,Génie Logiciel
8,5,3,3,5,6,3,5,8,5,3,4,2,4,8,4,6,5,4,11.060374351011422,10.377388393101414,12.031315015662898,9.843171256367976,Pétrochimie
4,7,7,3,4,8,4,4,3,6,6,6,4,6,8,3,7,3,6,9.59094345215388,13.420617527150249,13.030055497136576,11.91645622056245,Cybersécurité
8,10,4,3,8,6,7,8,7,7,5,6,8,5,3,5,3,6,4,12.727045674647592,13.227503188376293,13.592331725359797,10.73375017415193,Intelligence Artificielle
4,6,3,3,5,5,7,5,5,5,8,3,5,5,4,6,2,5,5,9.008098654307789,10.839909205280991,8.517619128108576,12.085941209434377,Topographie
2,5,7,3,4,4,8,4,8,7,3,4,5,6,6,6,7,5,7,12.317814105481066,12.966833540073353,12.993276341267306,10.750467176773792,Cybersécurité
5,8,5,6,3,5,5,6,7,8,4,5,7,3,5,4,8,3,8,9.582702480004816,12.283328770938828,13.52490741823648,12.357579491506613,Maintenance Automobile
3,6,8,5,7,5,4,6,3,4,7,7,8,6,3,5,6,7,6,12.167691204965163,10.380095741955568,10.208294075836003,12.018400910621452,Topographie
7,3,9,6,6,7,9,7,3,5,5,2,6,4,7,7,5,6,6,8.028000366980148,16.321164440303104,9.243233433649337,10.241371462741625,Pilotage
4,4,9,6,3,6,9,6,6,8,4,2,5,7,5,6,7,4,6,9.523140450092844,13.430079299892904,10.436831628248175,12.687122356906384,Pilotage
4,3,8,5,3,6,9,6,4,4,8,7,4,8,4,6,3,5,5,12.935269755216396,12.039776978330142,11.131878131012428,13.32477447850438,Pilotage
8,5,5,7,8,6,3,4,6,5,4,5,4,4,5,5,4,3,5,11.665577491782535,11.20528753637464,13.077257179695703,10.352093981055091,Pétrochimie
6,7,5,4,6,8,2,2,6,6,5,5,5,8,2,4,4,6,3,9.613865785605507,13.360678868990593,13.337438849214905,8.008046230040486,Cybersécurité
6,2,6,5,4,6,5,6,5,4,5,3,7,2,5,5,4,3,3,8.565872811235666,8.356170212671108,11.361336073810993,9.522253327589379,Pétrochimie
4,7,7,4,3,7,7,2,6,7,7,5,5,7,3,6,5,5,4,13.075423498742396,13.413462468839036,9.816261279256626,11.400074146368038,Aéronautique
5,2,8,5,6,4,8,3,6,3,5,3,6,2,4,8,5,4,6,10.077319952564663,15.778903645131129,12.675436739119638,13.642054035340658,Pilotage
7,6,6,3,3,7,3,8,3,2,8,2,6,7,8,3,7,5,7,8.658791202180058,13.557274625352559,15.675296977030035,13.309231944597608,Génie Logiciel
5,8,7,4,7,2,5,5,2,7,4,4,6,5,3,5,8,7,4,11.430563617154467,13.85707693986506,12.650238508046384,11.081787551798897,Objets Connectés (IoT)
5,4,5,3,6,5,4,6,3,2,6,4,6,4,4,3,8,4,3,10.566172911473856,12.038819918692107,12.81726181105327,12.520139159631485,Maintenance Automobile
7,7,6,6,4,6,7,8,4,3,2,4,6,6,3,4,4,7,3,11.517762643390979,12.736497209272969,14.17557694185329,11.280353356380319,Intelligence Artificielle
7,10,7,4,8,4,6,9,6,7,6,6,3,5,7,5,4,4,5,8.273895401502804,9.472282654131302,17.177208302929216,13.966285604744078,Intelligence Artificielle
7,4,3,6,3,5,6,4,6,5,5,6,4,2,2,4,6,8,5,11.443357457692224,8.776109282499823,9.86958939486705,10.220342416149746,Objets Connectés (IoT)
10,10,4,5,4,3,4,8,4,6,5,5,5,3,3,6,7,6,8,11.941821195745623,11.520838482373748,15.031103314109883,13.140420584994413,Big Data
7,3,6,2,6,4,4,6,5,7,3,4,5,6,6,2,4,8,3,11.023144049633661,8.476093810668662,13.965236353812152,10.2406811577312,Topographie
3,7,6,5,8,3,5,5,6,6,6,6,4,3,5,4,6,3,6,13.657376479039241,11.358838278232609,10.658014150272045,13.917662302810145,Robotique
3,3,6,3,5,5,4,2,3,4,3,4,5,4,6,3,7,5,4,13.232541817859907,12.396509815209034,10.469831441303398,11.039660746634667,Maintenance Automobile
7,10,7,6,4,2,4,10,3,5,5,3,6,5,6,4,5,4,6,11.562523214627038,9.938027957188574,14.343083923322432,10.023344304256131,Intelligence Artificielle
9,9,2,7,4,3,8,8,7,6,6,7,4,7,6,8,3,7,5,8.63059924105439,11.986202750968534,14.301044031914318,9.535620042767833,Génie Logiciel
4,4,10,3,3,3,9,8,6,4,4,5,7,2,3,3,6,4,5,9.46806906493848,12.357385494853155,8.072059872402463,12.52263867752217,Pilotage
9,8,3,8,4,3,4,10,4,5,7,5,3,5,2,3,5,2,4,12.249158209032329,8.72751670755633,13.489492942198499,9.236888946027868,Intelligence Artificielle
5,3,3,6,6,2,6,5,4,3,4,5,6,8,3,5,4,6,3,12.165430475527781,10.203150519244224,12.038143104537241,8.448942939473309,Objets Connectés (IoT)
6,5,4,3,5,7,3,7,5,2,5,8,4,5,3,5,8,7,4,13.544677647211852,11.4345871515923,12.027618804049808,12.518437368158956,Topographie
4,7,8,6,4,7,7,5,3,5,6,5,4,4,6,8,3,5,4,8.739613104577552,12.985767894823448,11.63628585984674,8.889797273455498,Aéronautique
9,8,6,6,4,6,5,9,6,4,5,8,6,4,6,2,5,8,3,12.828929713263324,9.973870988003435,13.773464662493847,13.242947415134168,Génie Logiciel
6,2,2,7,7,6,7,4,7,7,6,7,5,4,6,5,6,4,6,13.415162749884804,13.594787886248572,13.221075295753398,9.08088066923889,Robotique
7,3,5,7,3,8,7,3,4,5,7,4,4,6,3,3,5,4,8,13.928397162201005,9.625552914913762,12.67994683235871,13.866964798557273,Topographie
5,6,7,4,4,6,6,4,6,3,5,2,6,2,5,3,6,8,4,10.501381077632693,12.929489837172179,11.064456268954427,12.614261260556846,Cybersécurité
4,6,8,5,4,7,4,3,4,3,4,2,3,6,4,5,5,5,3,12.414403454425566,10.629358649672653,11.083021037067441,13.356412973236068,Robotique
6,3,3,4,5,6,4,8,3,6,3,3,5,4,6,7,7,5,5,9.425454553765833,11.403835166965543,9.519630399039947,10.923956399607796,Robotique
7,3,3,2,7,4,6,7,2,5,7,6,6,4,7,4,7,3,4,10.006091956266028,10.104077293093667,8.25093515207968,10.877621051529367,Cybersécurité
8,7,4,6,3,5,6,4,4,8,6,8,7,8,6,7,4,4,6,12.662635316876104,8.033696179507883,8.021081492409772,9.347676551323655,Topographie
6,4,9,4,5,3,7,5,4,6,4,6,5,4,5,7,4,8,5,12.339450390601057,13.899912160973344,10.312467210983396,12.46189117157424,Aéronautique
4,3,3,6,4,6,4,3,8,3,6,6,6,7,5,4,6,3,6,11.617032990470642,8.229309849401954,8.436489944464995,12.19342556449516,Cybersécurité
3,4,3,3,7,5,3,5,6,3,6,8,4,4,6,8,6,6,5,9.935253191897294,12.216392449230572,10.864906146001186,11.230395137679412,Pétrochimie
10,9,4,5,6,6,4,9,3,3,4,6,7,5,6,5,7,6,5,10.567347721952544,12.9311282995298,14.138069463530806,10.354235950812242,Big Data
7,3,8,8,7,5,8,3,8,6,5,3,3,5,7,6,5,8,4,9.65682877503319,13.842681123292033,13.437640376923374,12.719638881967567,Aéronautique
6,5,8,5,5,3,6,4,7,6,4,6,7,4,5,7,5,6,3,9.62173415328796,12.486694165151905,9.939975673997152,8.550480393697356,Topographie
8,7,3,2,6,3,3,10,3,3,3,6,6,6,5,4,5,3,6,8.464407706787965,10.97801714908731,16.63262917104381,11.894735550986846,Génie Logiciel
10,7,3,6,5,6,7,8,4,7,7,4,5,4,5,8,5,2,6,12.22852715874307,10.386783108523765,16.878135330242877,12.250055187560275,Big Data
6,5,10,5,4,7,9,2,7,4,4,7,5,6,3,4,4,5,4,13.645525578030957,12.483792543446022,13.09557917240172,11.180543270511526,Pilotage
10,9,6,7,8,2,2,8,5,5,2,4,3,6,4,7,7,6,4,9.755681871679908,12.794451773978977,14.284079412729376,10.3990604305925,Big Data
7,7,5,7,6,5,8,10,4,5,5,8,8,6,4,3,8,4,6,8.943746016887749,11.848822580572707,14.341989269240967,11.532291618360851,Big Data
6,10,5,6,3,4,6,10,7,4,4,6,6,4,5,6,6,6,6,11.08709336126382,12.348494148561066,13.159360739200128,13.897491399239463,Big Data
8,8,7,6,4,5,2,2,3,4,7,5,4,4,7,3,4,3,6,8.760257810749327,9.976125760323598,11.689669899927305,12.623565365965206,Objets Connectés (IoT)
6,8,3,3,5,5,3,8,5,4,8,4,8,7,5,3,5,7,6,9.325495459291163,11.584893541608961,15.41019520062855,10.560070497723427,Big Data
4,5,5,7,6,4,2,5,7,7,7,7,4,5,6,6,8,6,4,11.486610366093432,12.276533854874575,9.728766768730745,12.220035068358145,Objets Connectés (IoT)
4,8,6,6,7,2,4,6,6,2,6,5,5,3,3,6,5,5,5,11.659917913519656,10.678313348792626,9.0350765238781,8.891445679875545,Objets Connectés (IoT)
3,6,6,4,2,6,3,6,6,4,5,6,4,5,8,5,6,5,6,9.351709037226556,12.039107188442273,8.381568600312965,11.204901953261563,Topographie
6,7,3,3,8,6,5,10,4,4,4,4,6,8,6,7,4,8,4,10.826178591953058,8.419906115137744,13.391214221410547,13.765770551741898,Big Data
3,2,9,8,5,4,9,6,8,2,7,5,5,5,8,5,3,3,3,12.651121183393188,14.515098145184897,11.080061618875328,10.912658505740952,Aéronautique
3,5,10,8,6,4,7,5,4,4,4,5,5,3,6,6,5,5,7,8.870329996442415,14.490735691334883,8.324317361496243,12.333460968608286,Aéronautique
4,3,6,7,6,5,5,3,4,6,7,7,7,5,8,6,4,6,5,10.749056392535952,10.084932243986888,12.44337060240893,12.221233570248298,Topographie
7,5,4,7,6,6,8,7,8,4,5,4,4,2,2,7,4,3,5,8.637184604311766,13.335703403037508,14.589970890418511,11.778108876649192,Big Data
3,5,5,4,8,7,6,7,2,7,5,4,7,4,5,5,3,6,4,10.086895586221438,13.510973759287165,10.708420347714496,11.61210661943156,Maintenance Automobile
10,8,6,4,7,3,4,6,5,3,6,4,8,4,6,6,6,8,5,10.093704358706955,8.445230961153648,17.059582658336403,13.630505632181169,Intelligence Artificielle
4,7,2,7,4,5,2,5,4,2,7,3,3,6,6,6,6,7,2,9.299127279072492,9.829851764437079,12.056833721445958,12.728723852235197,Maintenance Automobile
10,6,2,7,6,4,4,9,4,6,6,6,6,5,2,7,3,7,6,8.619343739541195,13.168987510368837,13.333549053581624,9.44096338988602,Intelligence Artificielle
7,5,6,7,5,5,4,10,6,3,8,6,7,4,6,7,7,5,2,8.354111710895104,11.010087505535866,14.263677582717278,8.428650592741395,Big Data
6,10,4,5,5,5,6,7,4,4,4,5,8,7,2,2,6,3,8,9.78031032675486,13.549426423982133,13.82530930582734,13.756303390147988,Génie Logiciel
4,6,3,7,5,5,4,6,2,5,4,4,7,6,5,6,7,3,4,9.954451096984982,10.124093480653457,8.869359645176312,8.327068343208998,Topographie
7,7,2,4,2,5,2,7,7,2,4,7,4,2,4,6,6,6,4,10.029697188799773,12.371430814356739,9.822623882123185,9.887457720027903,Objets Connectés (IoT)
4,6,3,3,6,3,5,2,3,8,5,3,8,8,8,3,8,3,3,8.596925020071374,10.452460441234479,8.210223835541326,10.293932151574605,Pétrochimie
8,6,6,6,7,8,3,9,7,3,4,3,2,8,5,6,4,6,3,12.403093918988176,13.222102150782494,16.022892768777833,8.434812963547428,Big Data
7,5,2,5,4,6,5,7,5,2,6,2,6,3,8,4,7,6,3,13.792426234677494,10.153033483679712,12.354942315383234,8.62866231274807,Topographie
7,3,2,8,7,4,6,6,5,3,4,5,4,5,6,3,7,6,3,9.800815002307885,11.076696361019643,13.231387755218439,11.813353183743175,Topographie
3,4,3,3,3,7,4,2,4,5,5,4,3,5,7,4,5,4,5,13.705603397649073,9.264029811450992,10.065647772737137,8.271793236737171,Robotique
6,5,4,5,4,6,2,6,5,5,5,7,6,4,6,5,7,7,5,13.699347424414345,12.648907734335289,9.56190302224945,10.628738741111116,Objets Connectés (IoT)
8,5,3,5,4,6,6,6,5,3,8,2,4,3,4,8,5,4,5,8.831772082283166,13.94155200474141,9.259071797521356,11.98064329231934,Topographie
2,6,8,6,7,6,9,3,6,5,6,5,7,3,4,3,5,4,3,13.279426880844422,15.962180195515248,13.33732107771064,12.281576834968842,Aéronautique
9,9,4,3,2,7,5,8,6,3,8,5,6,6,6,4,6,6,5,13.089890292453116,10.826982847083894,13.443167657627113,11.772877872802527,Big Data
7,4,4,4,6,6,4,4,6,8,6,7,8,3,2,5,5,2,3,8.970243510408297,8.777593871169714,12.12136704758975,8.502787351667163,Cybersécurité
3,2,5,4,5,6,5,6,7,5,4,4,4,5,5,5,4,4,5,10.609924090701483,13.199887877800135,10.858218979934154,13.650230417048956,Maintenance Automobile
7,3,5,2,5,7,2,5,6,6,4,8,4,5,8,6,5,5,7,11.807735614509859,9.480681722183531,9.846842132391807,13.168418138298927,Topographie
9,5,3,4,3,5,7,8,6,4,3,5,4,3,3,2,2,6,4,12.01156809803194,11.714159938486647,17.208291347681072,10.082746389239016,Big Data
7,7,3,5,5,5,7,2,5,8,5,3,4,5,4,2,6,8,5,11.334336350508288,13.454876437194324,12.31187469920646,11.238510927283926,Robotique
6,10,6,5,5,3,3,9,2,6,7,3,7,5,4,8,5,4,6,8.465611784015573,12.614767037045542,16.755217834118547,13.139215541879622,Génie Logiciel
10,6,7,5,2,7,4,6,5,6,5,6,3,4,3,6,5,5,4,11.05201153911116,10.800704282140007,14.530442050115484,13.759967939043527,Big Data
8,9,7,6,3,7,4,6,4,8,7,5,5,5,4,4,8,2,7,11.172036938658387,8.441755071119028,15.69127029656704,13.45641376449132,Big Data
9,8,8,2,4,5,7,10,2,4,6,4,6,3,4,3,7,3,7,11.84689420125866,11.920362174860323,17.64742601143611,10.833554841873806,Intelligence Artificielle
9,9,6,3,7,6,3,6,2,3,4,6,3,3,7,5,3,7,5,8.900033908653914,13.366709992701985,16.084440350154306,8.620928695697238,Big Data
6,5,6,7,4,7,2,4,4,8,5,4,3,7,8,4,8,7,5,9.037955360839968,12.851379862783153,9.037551205189303,9.814852222910368,Objets Connectés (IoT)
10,9,6,6,6,5,7,7,5,4,4,7,3,5,8,4,4,8,4,10.005134387914849,13.765398107874255,15.17804821469321,12.986900417897132,Big Data
6,5,2,7,4,3,5,8,4,2,5,6,6,6,4,7,4,3,2,10.014543804757057,8.843871297139797,11.094362201310416,8.53605944443275,Robotique
8,5,8,4,5,4,10,3,7,5,5,6,5,2,8,8,7,3,8,13.265365671064073,16.01010680265341,12.345644696985023,10.31698588905986,Pilotage
5,5,5,5,3,5,6,5,6,3,5,7,7,2,6,6,5,3,3,10.019762613358385,12.591732961731687,12.073439721416737,12.502764224609491,Topographie
8,6,3,2,6,7,4,4,3,7,3,6,3,5,8,6,5,8,3,9.250511805640317,11.361231236835643,8.325327963360099,13.990681553396744,Maintenance Automobile
5,8,3,3,2,4,5,6,6,4,2,5,5,5,5,7,6,5,7,8.37660919674008,10.512743793121924,11.154395666943483,11.479275263088676,Pétrochimie
7,6,6,4,4,5,4,6,6,6,5,6,5,6,5,4,7,6,5,13.977565856243967,11.073179108775836,9.52155756414448,11.638070077162578,Topographie
5,6,8,5,4,5,2,6,6,6,3,6,7,2,4,6,8,2,2,10.763178252634969,13.364906783101821,10.352638673895196,11.562740351976393,Maintenance Automobile
8,6,3,6,4,6,3,8,6,3,2,4,6,5,2,7,7,6,5,12.883927890413563,9.584036900306439,15.772781990179336,13.919691300703064,Intelligence Artificielle
10,8,6,5,8,8,5,9,7,3,5,5,6,2,2,6,5,7,4,13.24419362828607,8.961210793589965,14.285505946087815,12.118119487578406,Big Data
4,5,7,8,4,5,5,4,4,5,6,8,4,5,2,3,5,4,7,10.198639090288394,8.07026559001875,10.805941398231301,11.637463172370857,Objets Connectés (IoT)
5,8,6,4,7,5,3,5,5,6,8,5,7,7,3,3,6,5,7,9.381650520169973,8.820576994452823,10.874366597816897,9.840452009042737,Cybersécurité
10,10,7,6,3,5,7,10,4,8,6,2,6,3,5,4,6,4,7,8.909330859062068,10.55780133224118,14.130145850487018,13.93448686637299,Génie Logiciel
3,2,6,4,6,3,5,7,2,3,6,3,2,3,5,3,6,6,4,11.455258049150041,10.795538026564223,13.195899316443906,9.421543113271033,Objets Connectés (IoT)
7,7,4,6,2,3,6,8,3,4,6,6,7,4,5,7,5,5,7,8.084356097863461,8.726834266848494,15.114002775697601,12.232358988760463,Génie Logiciel
5,4,5,8,7,4,6,5,5,4,4,5,3,6,4,8,4,6,3,11.458623176633642,12.69273616080013,12.492205715035542,13.038163981186788,Maintenance Automobile
9,9,5,6,5,3,7,6,4,2,3,7,5,7,3,4,4,7,5,11.174886943647756,10.95159880017238,17.896551584491434,11.500988757911637,Big Data
2,6,7,6,8,6,7,8,6,4,6,6,6,4,5,5,6,3,7,8.435240842108126,8.865406306959317,10.264720112673324,13.509641129846905,Topographie
5,2,7,5,3,3,6,4,4,7,4,5,8,4,2,7,2,3,6,10.089898823364315,13.301104030262204,8.869334462845899,10.80605848126297,Cybersécurité
9,8,5,2,4,2,5,6,6,4,5,4,4,3,5,6,3,7,7,11.893568920438389,8.04776690435964,17.921614900851694,11.624285759089362,Big Data
6,5,9,5,5,4,9,5,5,3,6,4,8,4,5,3,4,5,4,13.14652505339836,16.217533010477474,8.074584146015493,10.05493231504979,Pilotage
6,5,6,5,6,5,5,4,3,7,6,3,4,4,4,6,5,4,3,8.018576914472192,12.912548595901647,13.72139827091547,13.90298196717756,Cybersécurité
5,5,8,7,5,5,8,6,2,5,4,2,5,6,4,3,5,4,4,13.192744953476222,14.264856263464464,11.707717075924872,11.170651742186031,Pilotage
2,4,4,3,7,4,4,3,3,4,4,6,4,6,6,3,6,3,3,9.47435752538991,13.332971073239294,13.45407479454039,8.031423462541708,Cybersécurité
5,7,8,4,4,5,9,4,7,3,6,2,5,3,5,3,4,6,3,10.064694471244668,16.953037946645836,8.820979522735417,13.860099954560532,Pilotage
10,7,3,7,4,5,3,9,5,7,7,3,6,5,7,4,3,4,4,12.040597926885605,13.692222173225916,15.78061027358778,9.269377873693168,Big Data
10,10,8,4,5,5,4,6,5,5,4,5,5,4,8,5,2,8,3,12.845531920375631,9.781521754861608,17.38000390409899,9.970608797330993,Intelligence Artificielle
10,8,8,6,4,5,4,7,7,3,6,4,8,2,5,6,7,7,6,10.65531577763842,9.348248964785844,15.041852431950556,10.41322797129178,Intelligence Artificielle
10,9,2,6,5,5,7,6,2,8,7,5,2,6,6,5,5,4,3,8.113299103182603,11.23156660986811,16.958680802775934,13.36576317548816,Intelligence Artificielle
9,7,6,3,5,4,5,10,5,4,4,4,7,6,5,7,8,5,5,8.091328156708112,8.134170212871277,17.088912745997533,8.031080022393498,Big Data
5,3,8,3,8,3,8,2,6,5,6,8,3,6,7,5,4,5,6,9.956307865770803,15.295847668877807,13.884777091234533,9.60089687946425,Pilotage
4,6,5,7,2,7,2,5,5,5,8,7,5,3,3,4,7,6,4,12.533843807695636,13.57100416518545,10.589392605166868,11.19927138971976,Robotique
7,3,6,6,5,6,7,6,2,6,6,4,6,5,7,5,2,4,3,13.616070243573752,9.317419905467917,12.661192069288107,9.968679833564059,Maintenance Automobile
6,4,5,4,4,5,6,7,3,5,3,7,4,2,7,8,5,5,6,13.922008214160584,10.518513551740094,13.271857912206528,11.786824733373301,Pétrochimie
6,4,8,4,3,3,8,3,3,8,7,4,3,4,8,6,3,3,5,9.5431748398299,14.748976125662644,8.603412584443474,12.416616609677382,Aéronautique
8,6,4,4,4,5,3,4,2,3,3,4,8,2,5,3,2,4,3,13.28905581076242,8.061844762723375,12.253325608113526,9.833794116658133,Pétrochimie
6,7,6,3,6,5,4,8,5,3,4,4,6,4,4,6,6,4,4,8.611955808687387,10.00161907457565,14.176397874760456,8.231619636768718,Intelligence Artificielle
8,2,10,4,4,2,10,6,2,4,6,6,6,5,3,6,4,4,4,10.12675112449501,13.816261527608816,12.757262395664156,11.187082111460347,Pilotage
2,3,6,6,4,4,4,5,7,8,6,5,5,7,4,7,2,6,6,13.353988601644872,10.156544001537203,11.664532940688899,12.718174534254837,Pétrochimie
5,4,6,3,7,6,6,3,4,3,3,6,6,7,8,4,5,5,7,11.882621406720089,9.557152962077403,8.578443587064836,9.85767569571862,Objets Connectés (IoT)
4,7,6,4,7,4,10,4,6,5,4,4,6,2,5,3,7,3,5,11.063607504634058,12.858156321583397,11.38606414147959,8.254552694557171,Aéronautique
2,3,4,6,7,5,3,8,5,5,6,5,3,4,4,3,7,6,3,13.957016193941733,10.228113706095913,9.022923589035765,10.921125448123735,Maintenance Automobile
5,2,6,4,4,4,2,2,4,6,2,3,6,6,4,6,3,5,3,8.927384702220193,11.54320506953551,10.271613423304004,12.721529486767157,Robotique
8,7,6,5,6,6,6,8,6,4,5,6,2,7,7,7,8,4,8,8.140497541669685,10.154093298085842,17.74409941114446,9.069862345716167,Génie Logiciel
3,6,7,4,4,6,5,3,7,4,3,7,7,4,5,4,7,4,5,12.948229537583476,10.36205827463553,11.449403314841032,11.684967183630445,Robotique
6,5,5,4,5,6,3,4,3,3,7,5,2,7,4,6,6,6,6,10.29191576940886,10.582640330372833,10.808027771504367,12.844370662511064,Maintenance Automobile
6,6,5,7,4,5,6,6,7,6,8,5,5,4,2,7,4,6,5,9.962563400056334,11.696279849359719,8.39957155853079,8.155177612401898,Cybersécurité
6,7,4,6,5,7,6,4,3,8,2,3,5,5,7,4,5,5,6,13.769210174935829,13.358127545087163,13.307303203298424,8.441072773255744,Robotique
5,5,6,6,5,2,5,6,3,5,7,8,4,6,6,6,7,6,3,12.336176971615876,10.806080700742843,8.49266472548123,8.667979220991445,Objets Connectés (IoT)
5,7,5,4,6,2,3,6,6,4,4,7,8,6,3,3,4,5,7,8.972686295055718,13.67616989761896,8.387088404802153,12.586065244379924,Maintenance Automobile
5,5,10,6,4,6,9,5,6,7,7,5,2,3,7,4,7,5,5,11.830493444030548,15.079308495745895,8.799343529054134,8.089830477570212,Pilotage
5,6,8,3,3,8,7,5,8,8,7,3,6,4,7,5,4,6,7,8.533908356821264,12.666241823110305,8.042508077539706,13.76515406289056,Pilotage
5,6,3,3,3,6,6,2,7,3,5,8,5,5,6,5,3,5,5,13.767490103556579,10.124173748234423,8.40132653074097,9.593145867324479,Pétrochimie
5,8,7,4,5,3,6,6,6,2,2,4,4,7,3,6,3,5,3,11.906948423546396,8.152029189598094,9.975052940712875,11.866052617791098,Objets Connectés (IoT)
5,6,4,6,6,3,4,4,3,5,7,6,4,7,6,4,5,8,3,11.122650413851009,10.792021431316346,13.85291887063363,9.02502232989268,Robotique
5,6,3,3,4,7,3,2,7,3,5,6,4,6,6,2,7,6,7,8.939169404655514,10.277521223927554,10.993227158620986,8.055945900183039,Objets Connectés (IoT)
6,8,4,7,5,4,5,6,4,6,4,7,4,5,6,2,8,7,3,13.13334701590405,9.342087563264197,9.859940216529013,13.410124498935739,Maintenance Automobile
7,6,6,8,7,4,3,3,3,6,2,8,2,4,4,7,4,4,6,9.352804310124315,9.552459156056594,11.74934228178872,12.764141528251194,Objets Connectés (IoT)
4,8,10,2,8,3,8,2,6,5,5,4,6,5,4,5,4,4,5,13.754461107551794,14.726645715594742,12.871706143970984,12.996951196170642,Aéronautique
3,6,5,7,8,5,4,6,3,3,5,6,6,2,7,6,7,3,3,13.496766236999056,9.033493790553507,9.47874056449927,8.138770506046304,Topographie
7,4,9,5,4,6,9,5,3,4,2,4,5,5,4,6,4,7,5,11.062796372325732,12.805076835964845,11.9123316407511,10.832312939620532,Aéronautique
6,5,7,4,5,4,6,8,8,5,4,6,4,2,6,4,2,7,5,8.88436703793002,11.671435834574101,11.674400608194102,13.55545536075673,Objets Connectés (IoT)
9,8,5,4,5,7,3,10,6,5,4,5,7,7,5,5,3,5,6,12.08667859563525,9.458401919613044,15.0282602050472,8.445479734084198,Big Data
5,5,4,5,5,5,3,2,3,5,7,5,5,4,4,6,4,3,5,11.674456827879338,12.611754358787902,10.381576730800177,11.755005253337504,Maintenance Automobile
5,5,4,7,6,7,3,4,3,5,5,2,5,4,3,6,4,6,7,11.418147268268363,13.450086548115513,8.4210428099122,9.182028665235457,Objets Connectés (IoT)
5,5,6,6,2,7,8,7,3,7,6,5,5,4,6,4,3,8,4,10.28245072740137,13.450844566310405,9.496844408844218,13.092980858175522,Objets Connectés (IoT)
4,6,5,7,3,7,5,4,3,5,7,5,7,7,3,5,7,4,4,11.552454368439856,10.098745233563044,10.660630441364871,11.124294301682596,Objets Connectés (IoT)
3,7,4,4,2,7,5,4,2,5,3,6,6,4,5,4,4,7,5,11.577316485237253,11.623811730580941,11.458683437524222,9.771588671687239,Topographie
7,4,7,2,5,8,4,3,5,2,4,7,3,8,3,6,6,5,4,10.964551571745622,13.323330167984881,12.85470970074839,9.39428840495283,Pétrochimie
